pilot_record_id,dataset,bucket,study_doi,input_tier,access_level,expected_screening_relevance,route_hint,route_hint_confidence,route_hint_basis,study_title,study_year,authors,study_journal,publication_type,screening_record_count,source_type,source_path
pilot-04871681e6b60a8e,disorder,abstract_relevant,10.1016/j.biopsych.2013.08.009,abstract,abstract_only,relevant,likely_primary,high,trial_registry_present,The Effects of Subanesthetic Ketamine Infusions on Motivation to Quit and Cue-Induced Craving in Cocaine-Dependent Research Volunteers,2013,Elias Dakwar; Frances Levin; Richard W. Foltin; Edward V. Nunes; Carl L. Hart,Biological Psychiatry,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-0350a51f1d95942b,disorder,abstract_relevant,10.1016/j.cell.2020.08.024,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Structure of a Hallucinogen-Activated Gq-Coupled 5-HT2A Serotonin Receptor,2020,Kuglae Kim; Tao Che; Ouliana Panova; Jeffrey F. DiBerto; Jiankun Lyu; Brian E. Krumm; Daniel Wacker; Michael J. Robertson; Alpay B. Seven; David E. Nichols,Cell,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-039eb13b496915e5,disorder,abstract_relevant,10.1016/j.jad.2019.02.044,abstract,abstract_only,relevant,likely_secondary,medium,title_secondary,Adjunctive ketamine and electroconvulsive therapy for major depressive disorder: A meta-analysis of randomized controlled trials,2019,Wei Zheng; Xiao-Hong Li; Xiao-Min Zhu; Dong-Bin Cai; Xin-Hu Yang; Gabor S. Ungvari; Chee H. Ng; Yu-Ping Ning; Yong-Dong Hu; Shu-Hua He,Journal of Affective Disorders,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-04933e577659e3f7,disorder,abstract_relevant,10.1016/j.jpsychires.2025.03.022,abstract,abstract_only,relevant,likely_secondary,medium,title_secondary,The effects of psychedelic-assisted therapy on illness and death anxiety: A systematic review and meta-analysis,2025,Aron Amaev; Jianmeng Song; Yasaman Kambari; Edgardo Carmona-Torres; Ali Abdolizadeh; Fumihiko Ueno; Teruki Koizumi; Antonio P. Strafella; M. Ishrat Husain; Ariel Graff-Guerrero,Journal of Psychiatric Research,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-0447567e44e0e85f,disorder,abstract_relevant,10.1016/j.rpsm.2020.10.003,abstract,abstract_only,relevant,likely_primary,low,abstract_primary,The probability of response after each subcutaneous injection of esketamine in treatment-resistant depression,2020,Victor Augusto Rodovalho Fava; Luciana Maria Sarin; Ana Cecília Lucchese; Lorena Del Sant; Eduardo Magalhães; Rodrigo Simonini Delfino; Marco Aurélio Tuena; Carolina Nakahira; Andrea Parolin Jackowski; Guilherme Abdo,Revista de Psiquiatría y Salud Mental,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-0401a5d588bf2cbf,disorder,abstract_relevant,10.1016/s1054-139x(02)00420-2,abstract,abstract_only,relevant,likely_primary,low,abstract_primary,Substance use in female adolescents with eating disorders,2002,S STOCK; E GOLDBERG; S CORBETT; D KATZMAN,Journal of Adolescent Health,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-0370f72d23532844,disorder,abstract_relevant,10.1017/s1461145711000629,abstract,abstract_only,relevant,likely_primary,high,trial_registry_present,A preliminary naturalistic study of low-dose ketamine for depression and suicide ideation in the emergency department,2011,Gregory Luke Larkin; Annette L. Beautrais,The International Journal of Neuropsychopharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-04731130a40ce00e,disorder,abstract_relevant,10.1021/acsptsci.5c00301,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Development of Bioisosteres of Iboga Alkaloids: A Step-Economical Synthesis to Enhance the Antinociceptive and Anxiolytic Activity with Neuroprotective Effects,2026,Abhishek Gupta; Tuhin Bhattacharya; Subhamoy Pratihar; Sabnur Parvage; Swrajit Nath Sharma; Arnab Sarkar; Akash De; Sanmoy Karmakar; Sanjit Dey; Surajit Sinha,ACS Pharmacology & Translational Science,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-03d362141e77a484,disorder,abstract_relevant,10.1037/adb0000935,abstract,abstract_only,relevant,likely_primary,high,trial_registry_present,Reports of self-compassion and affect regulation in psilocybin-assisted therapy for alcohol use disorder: An interpretive phenomenological analysis.,2023,Gabrielle Agin-Liebes; Elizabeth M. Nielson; Michael Zingman; Katherine Kim; Alexandra Haas; Lindsey T. Owens; Ursula Rogers; Michael Bogenschutz,Psychology of Addictive Behaviors,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-03816806aca1c3ca,disorder,abstract_relevant,10.26686/wgtn.19579795,abstract,abstract_only,relevant,unknown,low,publication_type_generic,The Therapeutic Efficacy of Psilocybin in a Preclinical Model of Depressive- and Anxiety-Like Symptomology,2022,Henry Chafee,Open Access Te Herenga Waka-Victoria University of Wellington,dissertation,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-03f112412c24ba26,disorder,abstract_relevant,10.31234/osf.io/97cqx_v1,abstract,abstract_only,relevant,likely_primary,low,abstract_primary,"An open-label, dose-escalation trial of psilocybin-assisted therapy for bipolar 2 depression",2025,Balázs Szigeti,PsyArXiv (OSF Preprints),preprint,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-03e2516bd798828c,disorder,abstract_relevant,10.31234/osf.io/9yxwp_v2,abstract,abstract_only,relevant,unknown,low,publication_type_generic,"Psychedelic therapy in practice. Case studies of self-treatment, individual therapy, and group therapy",2025,Mika Turkia,,preprint,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-03927cae27e8f745,mechanistic,abstract_relevant,10.1007/s00210-023-02444-2,abstract,abstract_only,relevant,likely_primary,high,trial_registry_present,The NMDA receptor antagonists memantine and ketamine as anti-migraine agents,2023,Karolina Podkowa; Kamil Czarnacki; Agnieszka Borończyk; Michał Borończyk; Justyna Paprocka,Naunyn-Schmiedeberg s Archives of Pharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-03a6d1884eb55da3,mechanistic,abstract_relevant,10.1016/0006-3223(95)00046-1,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Age-specific neurotoxicity in the rat associated with NMDA receptor blockade: Potential relevance to schizophrenia?,1995,Nuri B. Farber; David F. Wozniak; Madelon T. Price; Joann Labruyere; Janice Huss; Heidi St. Peter; John W. Olney,Biological Psychiatry,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-0366b44ac5e7346d,mechanistic,abstract_relevant,10.1016/j.bbr.2014.11.016,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Dopamine D2/D3 but not dopamine D1 receptors are involved in the rapid antidepressant-like effects of ketamine in the forced swim test,2014,Yan Li; Zhuo R. Zhu; Bao C. Ou; Ya Q. Wang; Zhou B. Tan; Chang M. Deng; Yi Y. Gao; Ming Tang; Ji H. So; Yang L. Mu,Behavioural Brain Research,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-037d64667858dab4,mechanistic,abstract_relevant,10.1016/j.ejphar.2011.10.033,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Effects of MDMA and related analogs on plasma 5-HT: Relevance to 5-HT transporters in blood and brain,2011,Samanta Yubero-Lahoz; Mario A. Ayestas; Bruce E. Blough; John S. Partilla; Richard B. Rothman; Rafael de la Torre; Michael H. Baumann,European Journal of Pharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-03e067762aaf5ce3,mechanistic,abstract_relevant,10.1016/j.jad.2013.11.014,abstract,abstract_only,relevant,likely_secondary,medium,title_secondary,"A review of ketamine in affective disorders: Current evidence of clinical efficacy, limitations of use and pre-clinical evidence on proposed mechanisms of action",2013,Marie Naughton; Gerard Clarke; Olivia F. O′Leary; John F. Cryan; Timothy G. Dinan,Journal of Affective Disorders,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-03ce734aaf98b0e3,mechanistic,abstract_relevant,10.1016/j.neubiorev.2008.03.012,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Models of schizophrenia in humans and animals based on inhibition of NMDA receptors,2008,Věra Bubeníková-Valešová; Jiří Horáček; Monika Vrajová; Cyril Höschl,Neuroscience & Biobehavioral Reviews,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-03fae2e26d25cb01,mechanistic,abstract_relevant,10.1016/j.neuro.2015.11.009,abstract,abstract_only,relevant,unknown,low,publication_type_generic,"Involvement of autophagy upregulation in 3,4-methylenedioxymethamphetamine (‘ecstasy’)-induced serotonergic neurotoxicity",2015,I-Hsun Li; Kuo-Hsing Ma; Tzu-Jen Kao; Yang-Yi Lin; Shao-Ju Weng; Ting-Yin Yen; Lih-Chi Chen; Yuahn-Sieh Huang,NeuroToxicology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-03b329593e5205c9,mechanistic,abstract_relevant,10.1016/j.pbb.2021.173226,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Gut microbiota is involved in the antidepressant-like effect of (S)-norketamine in an inflammation model of depression,2021,Yuanyuan Wang; Riyue Jiang; Zifeng Wu; Ling Zhou; Jiali Xu; Chaoli Huang; Ling Yang; Bin Zhu; Enshi Yan; Cunming Liu,Pharmacology Biochemistry and Behavior,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-0370f3d46ed1c4d2,mechanistic,abstract_relevant,10.1021/acschemneuro.8b00215,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Dark Classics in Chemical Neuroscience: Mescaline,2018,Bruce K. Cassels; Patricio Sáez-Briones,ACS Chemical Neuroscience,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-033e7351d0ea400e,mechanistic,abstract_relevant,10.1038/mp.2015.176,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Activation of a ventral hippocampus–medial prefrontal cortex pathway is both necessary and sufficient for an antidepressant response to ketamine,2015,F R Carreno; J J Donegan; A M Boley; A Shah; M DeGuzman; A Frazer; D J Lodge,Molecular Psychiatry,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-03b442b5402f7d80,mechanistic,abstract_relevant,10.1038/sj.npp.1300736,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Quantitative PET Studies of the Serotonin Transporter in MDMA Users and Controls Using [11C]McN5652 and [11C]DASB,2005,U. Mccann; Z. Szabo; Esen Seckin; P. Rosenblatt; W. B. Mathews; H. Ravert; R. Dannals; G. Ricaurte,Neuropsychopharmacology,JournalArticle | Study | ClinicalTrial,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-033d8a8478b984f7,mechanistic,abstract_relevant,10.1101/2024.09.08.611878,abstract,abstract_only,relevant,unknown,low,publication_type_generic,A chromosome level reference genome of Diviners sage (Salvia divinorum) provides insight into salvinorin A biosynthesis,2024,Scott A. Ford; Rob W. Ness; Moonhyuk Kwon; Dae-Kyun Ro; Michael A. Phillips,bioRxiv (Cold Spring Harbor Laboratory),posted-content,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-0333834f4d94f7a5,mechanistic,abstract_relevant,10.1124/jpet.105.084459,abstract,abstract_only,relevant,unknown,low,publication_type_generic,Primate Trace Amine Receptor 1 Modulation by the Dopamine Transporter,2005,Gregory M. Miller; Christopher D. Verrico; Amy Jassen; Martha Konar; Hong Yang; Helen Panas; Mary Bahn; Ryan Johnson; Bertha K. Madras,Journal of Pharmacology and Experimental Therapeutics,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-3d594e70290d4505,disorder,abstract_uncertain,10.1001/jamapsychiatry.2024.4312,abstract,abstract_only,uncertain,ambiguous,medium,abstract_secondary | abstract_primary,Modifying Informed Consent to Help Address Functional Unmasking in Psychedelic Clinical Trials,2025,Michelle Matvey; D. Parker Kelley; Ellen R. Bradley; Winston Chiong; Aoife O’Donovan; Josh Woolley,JAMA Psychiatry,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-3c384b8d4dbedbd1,disorder,abstract_uncertain,10.1007/7854_2017_478,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Hallucinogens and Serotonin 5-HT2A Receptor-Mediated Signaling Pathways,2017,Juan F. López-Giménez; Javier González-Maeso,Current topics in behavioral neurosciences,book-chapter,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-3734e8bdfcee0ce0,disorder,abstract_uncertain,10.1007/s00586-013-2826-1,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,A comprehensive multimodal pain treatment reduces opioid consumption after multilevel spine surgery,2013,Ole Mathiesen; Benny Dahl; Berit A. Thomsen; Birgitte Kitter; Nan Sonne; Jørgen B. Dahl; Henrik Kehlet,European Spine Journal,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-42a43e542fc4e187,disorder,abstract_uncertain,10.1007/s13181-011-0202-2,abstract,abstract_only,uncertain,likely_secondary,medium,title_secondary,"Here Today, Gone Tomorrow…and Back Again? A Review of Herbal Marijuana Alternatives (K2, Spice), Synthetic Cathinones (Bath Salts), Kratom, Salvia divinorum, Methoxetamine, and Piperazines",2012,Christopher D. Rosenbaum; Stephanie P. Carreiro; Kavita M. Babu,Journal of Medical Toxicology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-3da9b7e54fe9a70f,disorder,abstract_uncertain,10.1016/j.euroneuro.2014.11.020,abstract,abstract_only,uncertain,likely_primary,low,abstract_primary,Effects of methylphenidate and MDMA on appraisal of erotic stimuli and intimate relationships,2014,Yasmin Schmid; Cédric M. Hysek; Katrin H. Preller; Oliver G. Bosch; Amy C. Bilderbeck; Robert D. Rogers; Boris B. Quednow; Matthias E. Liechti,European Neuropsychopharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-3886761737b87639,disorder,abstract_uncertain,10.1016/j.neuropharm.2025.110314,abstract,abstract_only,uncertain,likely_secondary,low,abstract_secondary,Exploring DMT: Endogenous role and therapeutic potential,2025,Jakub Schimmelpfennig; Kamila Jankowiak-Siuda,Neuropharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-42734776bf5d33d9,disorder,abstract_uncertain,10.1038/sj.npp.1300396,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,"Prepulse Inhibition and Habituation of Acoustic Startle Response in Male MDMA (‘Ecstasy’) Users, Cannabis Users, and Healthy Controls",2004,Boris B Quednow; Kai-Uwe Kühn; Klaus Hoenig; Wolfgang Maier; Michael Wagner,Neuropsychopharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-367be39093a5e684,disorder,abstract_uncertain,10.1080/02791072.2013.803647,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Methoxetamine (MXE) – A Phenomenological Study of Experiences Induced by a “Legal High” from the Internet,2013,Anette Kjellgren; Kristoffer Jonsson,Journal of Psychoactive Drugs,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-4099f1daf4c0130a,disorder,abstract_uncertain,10.1097/00001756-200310270-00021,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Neural correlates of working memory in pure and polyvalent ecstasy (MDMA) users,2003,Jörg Daumann; Ralph Schnitker; Jürgen Weidemann; Knut Schnell; Armin Thron; Euphrosyne Gouzoulis-Mayfrank,Neuroreport,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-3b6b2bb76a7270d6,disorder,abstract_uncertain,10.1101/2024.03.19.585567,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Autonomic Nervous System activity correlates with peak experiences induced by DMT and predicts increases in wellbeing,2024,Valerie Bonnelle; Amanda Feilding; Fernando E. Rosas; David J. Nutt; Robin L. Carhart-Harris; Christopher Timmermann,bioRxiv (Cold Spring Harbor Laboratory),posted-content,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-3082c4974464091f,disorder,abstract_uncertain,10.1111/jnc.15536,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Molecular targets of psychedelic‐induced plasticity,2021,Alaina M. Jaster; Mario de la Fuente Revenga; Javier González‐Maeso,Journal of Neurochemistry,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-313963e038adc58f,disorder,abstract_uncertain,10.1177/02698811251382147,abstract,abstract_only,uncertain,likely_secondary,low,abstract_secondary,Mind the gap! Addressing unresolved aspects of abuse potential evaluation and scheduling of classic and novel psychedelic drugs,2025,David J. Heal; Jane Gosden; Sharon L. Smith,Journal of Psychopharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-412d87986d8e9a91,disorder,abstract_uncertain,10.3390/psychoactives4030028,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,“Becoming Your Own Psychologist”: Novel Psychoactive Substances (NPSs) for Mood and Anxiety Disorder Self-Medication,2025,Tayler Holborn; Fabrizio Schifano; Emma Smith; Paolo Deluca,Psychoactives,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/disorder_extraction_candidates.jsonl
pilot-350ef760368ad979,mechanistic,abstract_uncertain,10.1002/hup.2832,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,The chemical induction of synaesthesia,2022,David P. Luke; Laura Lungu; Ross Friday; Devin B. Terhune,Human Psychopharmacology Clinical and Experimental,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-26e356b41a4ef787,mechanistic,abstract_uncertain,10.1016/j.ejphar.2006.02.010,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Potential vascular α1-adrenoceptor blocking properties of an array of 5-HT receptor ligands in the rat,2006,David Centurión; Suneet Mehotra; Araceli Sánchez-López; Saurabh Gupta; Antoinette MaassenVanDenBrink; Carlos M. Villalón,European Journal of Pharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-26cc87e524921109,mechanistic,abstract_uncertain,10.1016/j.ejphar.2012.11.020,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Psychoactive “bath salts”: Not so soothing,2012,Michael H. Baumann; John S. Partilla; Kurt R. Lehner,European Journal of Pharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-328b7ffcbf724f63,mechanistic,abstract_uncertain,10.1016/j.neuropharm.2004.10.011,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Serotonergic modulation of carbachol-induced rhythmic activity in hippocampal slices,2005,M KRAUSE; Y JIA,Neuropharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-3732929379e48396,mechanistic,abstract_uncertain,10.1016/j.seizure.2025.02.002,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Apparent efficacy of NMDAR antagonist use as a targeted therapy for status epilepticus in an infant with ATP1A2-related developmental epileptic encephalopathy,2025,Leman Tekin Orgun; Adnan Deniz; Ayfer Sakarya Güneş; Deniz Akkoyunlu; Gökçe Cırdı; Anıl Gök; Bülent Kara,Seizure,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-373a94efb6b2f871,mechanistic,abstract_uncertain,10.1039/d0np00033g,abstract,abstract_only,uncertain,likely_secondary,low,abstract_secondary,The iboga enigma: the chemistry and neuropharmacology of iboga alkaloids and related analogs,2020,Rishab N. Iyer; David Favela; Guoliang Zhang; David E. Olson,Natural Product Reports,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-34a63c2e5c2a1bf1,mechanistic,abstract_uncertain,10.1080/15360288.2024.2441794,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Intravenous Magnesium Sulfate as an Adjunct to Intravenous Ketamine for Acute Pain: A Case Series,2024,Nathan Smith; Sanny Juresic; Kia Lor; Carrie Schmidt; Annie Bell Howrigon; Oludare Olatoye,Journal of Pain & Palliative Care Pharmacotherapy,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-2b3b6ac668f6cca5,mechanistic,abstract_uncertain,10.1097/fbp.0b013e32835cf442,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,"Pre-exposure to related substances induced place preference and self-administration of the NMDA receptor antagonist–benzodiazepine combination, zoletil",2012,June Bryan I. de la Peña; Seo Young Yoon; Ike C. de la Peña; Hye Lim Lee; Irene Joy I. de la Peña; Jae Hoon Cheong,Behavioural Pharmacology,journal-article,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-062158dd60bb9ba8,mechanistic,abstract_uncertain,10.1101/2020.05.06.080937,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,DMT alters cortical travelling waves,2020,Andrea Alamia; Christopher Timmermann; Rufin VanRullen; Robin L. Carhart-Harris,bioRxiv (Cold Spring Harbor Laboratory),posted-content,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
